stein_lam_abs,_timestamp,corrector_loss,_step,energy_w2,stein_var_ratio,_runtime,adjoint_buffer_size,stein_score_loss,dist_w2,adjoint_loss,stein_bias_z,eq_w2,stein_active,stein_tau_mean,corrector_buffer_size
13.123943328857422,1790071226.3009615,,1204,,0.8157280087471008,4992.423167055,10000.0,-73.8750228881836,,1.3859875202178955,3.713255382303967,,1.0,0.9277343153953552,
13.543130874633789,1790071230.4217567,,1205,,0.8132089376449585,4996.587584751,10000.0,-73.4449691772461,,1.3788321018218994,2.56903804533962,,1.0,0.9272291660308838,
13.4542818069458,1790071234.5862398,,1206,,0.815182089805603,5000.758422443,10000.0,-73.18883514404297,,1.401069164276123,2.418977388483567,,1.0,0.9271571636199951,
13.839695930480957,1790071238.7570665,,1207,,0.8174868822097778,5004.908494376,10000.0,-74.0438461303711,,1.3632649183273315,2.394382845346472,,1.0,0.9273106455802917,
13.835487365722656,1790071242.9071503,,1208,,0.8131697773933411,5009.287028605,10000.0,-73.87239074707031,,1.3930188417434692,2.636788445465482,,1.0,0.9274295568466187,
13.960086822509766,1790071247.2856402,,1209,,0.8165831565856934,5013.478317918,10000.0,-73.38517761230469,,1.3829522132873535,3.5064987582351437,,1.0,0.9279961585998535,
13.499878883361816,1790071251.4769788,,1210,,0.813587486743927,5017.6583712,10000.0,-73.04147338867188,,1.4058051109313965,2.769498574980287,,1.0,0.9277714490890503,
13.669337272644043,1790071255.6569734,,1211,,0.8172536492347717,5021.826564934,10000.0,-72.55150604248047,,1.3723571300506592,2.3420786319928975,,1.0,0.9271240830421448,
13.557058334350586,1790071259.8252172,,1212,,0.8214024901390076,5025.999589532,10000.0,-72.93089294433594,,1.4308857917785645,2.2669318870338593,,1.0,0.9276174306869507,
13.371646881103516,1790071263.9982345,,1213,,0.8194241523742676,5030.178453911,10000.0,-73.75718688964844,,1.4027378559112549,2.8992071501469874,,1.0,0.926618218421936,
13.136957168579102,1790071268.1771026,,1214,,0.8162180185317993,5034.326868432,10000.0,-73.40220642089844,,1.3799089193344116,2.352774500842917,,1.0,0.9274539947509766,
13.464407920837402,1790071272.3255022,,1215,,0.8216705322265625,5038.633742083,10000.0,-72.9324722290039,,1.3819329738616943,2.2331597453934076,,1.0,0.9296634793281555,
13.657008171081543,1790071276.632354,,1216,,0.8133062124252319,5042.797759907,10000.0,-72.74260711669922,,1.4085452556610107,2.317140582490149,,1.0,0.9269112348556519,
13.367040634155273,1790071280.7964194,,1217,,0.8121152520179749,5046.935835334,10000.0,-73.13959503173828,,1.3926048278808594,2.6135403196445197,,1.0,0.9265379905700684,
13.69459342956543,1790071284.934466,,1218,,0.8197858929634094,5051.10429407,10000.0,-73.6080093383789,,1.3614776134490967,2.3320605834965398,,1.0,0.9282681345939636,
13.48050308227539,1790071289.102921,,1219,,0.8163236379623413,5055.270908138,10000.0,-73.7782211303711,,1.375959873199463,2.5144941124085864,,1.0,0.9268853068351746,
13.331635475158691,1790071293.269569,,1220,,0.8154242634773254,5059.442025466,10000.0,-73.48348999023438,,1.3920907974243164,2.1825643091425637,,1.0,0.9262889623641968,
13.370536804199219,1790071297.4406903,,1221,,0.8189203143119812,5063.614577638,10000.0,-73.33531951904297,,1.4013818502426147,2.2275933894457602,,1.0,0.9279405474662781,
13.194807052612305,1790071301.6132174,,1222,,0.8179429769515991,5067.929315312,10000.0,-73.27754211425781,,1.3886147737503052,2.7909729213138927,,1.0,0.9283615946769714,
13.574197769165039,1790071305.9279377,,1223,,0.8164403438568115,5072.084552964,10000.0,-73.54631042480469,,1.3948276042938232,2.8004241189824586,,1.0,0.9264692068099976,
13.358460426330566,1790071310.0832238,,1224,,0.8164491057395935,5076.239889138,10000.0,-74.12290954589844,,1.382543921470642,2.642115721177575,,1.0,0.9266567230224609,
13.783358573913574,1790071314.23852,,1225,,0.817338228225708,5080.414656559,10000.0,-74.72030639648438,,1.3607933521270752,2.9268389570455864,,1.0,0.9291777014732361,
13.93641471862793,1790071318.4132843,,1226,,0.8205956816673279,5084.565321327,10000.0,-75.29932403564453,,1.3678696155548096,2.7502585925341014,,1.0,0.9278642535209656,
13.982810974121094,1790071322.5639598,,1227,,0.8150237202644348,5088.73646731,10000.0,-74.6842269897461,,1.3911864757537842,2.7418667285522256,,1.0,0.9276418089866638,
13.70435905456543,1790071326.7351298,,1228,,0.8152198195457458,5092.918939366,10000.0,-75.18901062011719,,1.3807494640350342,2.825362828467181,,1.0,0.9265096187591553,
13.740094184875488,1790071330.9175677,,1229,,0.815238356590271,5097.088420526,10000.0,-75.4842758178711,,1.376590371131897,2.470788390527064,,1.0,0.9290998578071594,
13.556809425354004,1790071335.087068,,1230,,0.8124857544898987,5101.406262705,10000.0,-74.59367370605469,,1.3623842000961304,2.151647447392053,,1.0,0.9281232357025146,
13.38105583190918,1790071339.4048436,,1231,,0.8191226720809937,5105.567759137,10000.0,-74.50743103027344,,1.381371259689331,2.0944318420553736,,1.0,0.9266145825386047,
13.561147689819336,1790071343.5663638,,1232,,0.8123363256454468,5109.715586166,10000.0,-74.6274185180664,,1.3710850477218628,3.274647457090704,,1.0,0.9265902638435364,
13.495953559875488,1790071347.7142375,,1233,,0.816984236240387,5113.890973394,10000.0,-74.42478942871094,,1.4042716026306152,2.5396892420007933,,1.0,0.9275005459785461,
13.93669319152832,1790071351.889587,,1234,,0.818982720375061,5118.03609756,10000.0,-74.79618835449219,,1.3800554275512695,2.977666338315629,,1.0,0.9281577467918396,
13.779766082763672,1790071356.0347233,,1235,,0.8143479824066162,5122.198488965,10000.0,-74.42776489257812,,1.3694818019866943,2.6772787936075146,,1.0,0.9272017478942871,
13.239911079406738,1790071360.1971424,,1236,,0.8179841041564941,5126.363784852,10000.0,-75.17817687988281,,1.377150058746338,2.1598693290749083,,1.0,0.9273627996444702,
13.369253158569336,1790071364.36243,,1237,,0.8132131099700928,5130.668826449,10000.0,-75.08865356445312,,1.3732311725616455,3.1846600199939745,,1.0,0.9273223280906677,
13.031689643859863,1790071368.667455,,1238,,0.8174136281013489,5134.821936983,10000.0,-75.0068588256836,,1.3576501607894897,2.8464764149267503,,1.0,0.928061306476593,
13.177220344543457,1790071372.8205879,,1239,,0.8140977621078491,5138.988927901,10000.0,-74.50513458251953,,1.4246281385421753,3.1503625537571898,,1.0,0.9266244769096375,
13.174342155456543,1790071376.9875638,,1240,,0.8127119541168213,5143.153906246,10000.0,-74.89473724365234,,1.3960485458374023,2.7363156475358714,,1.0,0.9259984493255615,
13.088680267333984,1790071381.1525545,,1241,,0.8170296549797058,5147.286289992,10000.0,-75.07882690429688,,1.3809231519699097,3.1041249230560646,,1.0,0.9272480607032776,
13.337906837463379,1790071385.284952,,1242,,0.8162972331047058,5151.443227551,10000.0,-75.38336944580078,,1.3896255493164062,2.118345313638252,,1.0,0.927844226360321,
13.258434295654297,1790071389.4418752,,1243,,0.8158026933670044,5155.587182992,10000.0,-74.53001403808594,,1.3885602951049805,2.066258131492754,,1.0,0.9281092882156372,
13.092741966247559,1790071393.5858326,,1244,,0.817029595375061,5159.878496399,10000.0,-74.40164184570312,,1.3994195461273193,2.513205215400457,,1.0,0.9264317154884338,
13.375064849853516,1790071397.8771315,,1245,,0.8131921291351318,5164.027306286,10000.0,-74.13507843017578,,1.3941144943237305,2.2696302962934234,,1.0,0.9273993968963623,
13.127176284790039,1790071402.0259697,,1246,,0.8167077898979187,5168.160040811,10000.0,-73.54228210449219,,1.3988276720046997,2.2672152927168767,,1.0,0.9273213148117065,
12.790980339050293,1790071406.1586845,,1247,,0.8167999386787415,5172.330643954,10000.0,-74.47237396240234,,1.3879295587539673,2.897236173472542,,1.0,0.9283367991447449,
13.012646675109863,1790071410.329253,,1248,,0.8186174035072327,5176.479515377,10000.0,-73.9259033203125,,1.3902387619018555,2.2273677966254146,,1.0,0.9272098541259766,
12.931560516357422,1790071414.4781704,,1249,,0.8175874352455139,5180.6482598,10000.0,-73.88412475585938,,1.3993409872055054,2.529320170062166,,1.0,0.9273951053619385,
12.837076187133789,1790071418.6469073,,1250,,0.8184874057769775,5184.831679358,10000.0,-74.95752716064453,,1.3685500621795654,2.339982104819283,,1.0,0.9285224676132202,
12.806629180908203,1790071422.8302996,,1251,,0.8173330426216125,5189.129281379,10000.0,-74.04054260253906,,1.3977453708648682,1.8878345797507343,,1.0,0.9266517758369446,
12.806421279907227,1790071427.1278949,,1252,,0.816824734210968,5193.29347588,10000.0,-73.7557144165039,,1.4014052152633667,3.2836075604703003,,1.0,0.9269164204597473,
12.953556060791016,1790071431.2921336,,1253,,0.8177652955055237,5197.456066797,10000.0,-74.36405181884766,,1.3846561908721924,2.3643509262368028,,1.0,0.9279534220695496,
13.023822784423828,1790071435.454713,,1254,,0.8155766129493713,5201.623333902,10000.0,-73.3760757446289,,1.4115185737609863,2.706678398761859,,1.0,0.9280098676681519,
12.91122055053711,1790071439.6219828,,1255,,0.8100590705871582,5205.793471807,10000.0,-73.34051513671875,,1.3950064182281494,2.898955979683292,,1.0,0.9262874126434326,
12.964591026306152,1790071443.7921371,,1256,,0.8163961172103882,5209.940852335,10000.0,-73.54088592529297,,1.3838671445846558,2.0195230598837712,,1.0,0.9269639849662781,
13.197778701782227,1790071447.9394855,,1257,,0.8153150677680969,5214.098373338,10000.0,-73.17093658447266,,1.3866459131240845,3.1294769512597664,,1.0,0.9274289011955261,
13.288421630859375,1790071452.0970025,,1258,,0.8167225122451782,5218.390034188,10000.0,-73.43181610107422,,1.3498191833496094,2.2943189633390855,,1.0,0.9282251000404358,
13.157349586486816,1790071456.3886867,,1259,,0.8161209225654602,5222.562410818,10000.0,-73.77765655517578,,1.35744309425354,2.0617666377566892,,1.0,0.928798496723175,
13.368308067321777,1790071460.5610757,,1260,,0.8141903877258301,5226.718104775,10000.0,-73.45187377929688,,1.3330732583999634,2.188669973596361,,1.0,0.9273279309272766,
12.733124732971191,1790071464.7166893,,1261,,0.8188100457191467,5230.884729034,10000.0,-73.59135437011719,,1.3933851718902588,3.1222937756262694,,1.0,0.9288715124130249,
12.768379211425781,1790071468.8833313,,1262,,0.815046489238739,5235.060475659,10000.0,-73.36772155761719,,1.3764066696166992,2.5670750574144834,,1.0,0.926378607749939,
12.433919906616211,1790071473.05913,,1263,,0.8215704560279846,5239.20079956,10000.0,-73.60272979736328,,1.359879493713379,2.343784576502326,,1.0,0.9288052320480347,
12.392913818359375,1790071477.1993768,,1264,,0.8178588151931763,5243.332131461,10000.0,-72.87091064453125,,1.3625283241271973,3.219980898822486,,1.0,0.9271969795227051,
12.930839538574219,1790071481.3307595,,1265,,0.8154861330986023,5247.463023052,10000.0,-73.31063842773438,,1.3758355379104614,2.0726442041360826,,1.0,0.9269430041313171,
12.997156143188477,1790071485.4617038,,1266,,0.8141922950744629,5251.723846731,10000.0,-74.31647491455078,,1.3591957092285156,2.750103286259062,,1.0,0.9269955158233643,
12.84703254699707,1790071489.7225242,,1267,,0.8155542016029358,5255.895122623,10000.0,-73.75084686279297,,1.3659878969192505,2.871444909686229,,1.0,0.9273298382759094,
12.802441596984863,1790071493.8937905,,1268,,0.8152714371681213,5260.056660201,10000.0,-74.99890899658203,,1.3355251550674438,3.022120734929969,,1.0,0.9292171597480774,
12.606080055236816,1790071498.0552888,,1269,,0.8204743266105652,5264.224184549,10000.0,-74.7973861694336,,1.3478072881698608,2.6706288278469406,,1.0,0.9275939464569092,
12.168917655944824,1790071502.2228353,,1270,,0.8151882290840149,5268.368955679,10000.0,-75.18119812011719,,1.3446297645568848,3.204585846593009,,1.0,0.9279683828353882,
12.401208877563477,1790071506.3676155,,1271,,0.8187111020088196,5272.504305073,10000.0,-74.94169616699219,,1.366762399673462,2.7485105670334637,,1.0,0.9281420111656189,
12.208045959472656,1790071510.5029573,,1272,,0.8156518340110779,5276.653902849,10000.0,-74.07673645019531,,1.3362308740615845,2.6445305514709623,,1.0,0.9272485375404358,
12.537958145141602,1790071514.652541,,1273,,0.8195083141326904,5280.960357236,10000.0,-74.22980499267578,,1.3553040027618408,2.7267099226568035,,1.0,0.929216206073761,
12.167680740356445,1790071518.9589822,,1274,,0.8187100291252136,5285.127662577,10000.0,-73.38481140136719,,1.360705852508545,2.390578191116181,,1.0,0.9280344247817993,
12.209097862243652,1790071523.1263006,,1275,,0.817915678024292,5289.286991478,10000.0,-71.22846984863281,,1.3817591667175293,2.3937033048349496,,1.0,0.9281809329986572,
12.4911470413208,1790071527.28563,,1276,,0.8138281106948853,5293.436222654,10000.0,-72.99777221679688,,1.3565891981124878,2.0516984372986955,,1.0,0.9271592497825623,
12.592930793762207,1790071531.4348423,,1277,,0.8174035549163818,5297.604372784,10000.0,-73.49038696289062,,1.3608746528625488,2.0889539711043947,,1.0,0.9273950457572937,
12.627967834472656,1790071535.603026,,1278,,0.8177416920661926,5301.771774523,10000.0,-73.59877014160156,,1.358070969581604,3.0801078861145017,,1.0,0.9277170300483704,
12.204957008361816,1790071539.77041,,1279,,0.8136718273162842,5305.967072725,10000.0,-73.2242660522461,,1.3490458726882935,2.5372913564267807,,1.0,0.9274493455886841,
12.142943382263184,1790071543.965722,,1280,,0.8152541518211365,5310.310866258,10000.0,-73.08633422851562,,1.370193362236023,2.133100433121109,,1.0,0.9273040294647217,
12.026802062988281,1790071548.3095071,,1281,,0.8120107054710388,5314.479623418,10000.0,-72.5599594116211,,1.3686416149139404,2.4048655562817327,,1.0,0.9266705513000488,
12.013854026794434,1790071552.4782643,,1282,,0.8145048022270203,5318.634240754,10000.0,-72.57417297363281,,1.3367364406585693,2.745932544002378,,1.0,0.9280422925949097,
12.322093963623047,1790071556.6328933,,1283,,0.8138790130615234,5322.781329652,10000.0,-72.8297348022461,,1.3554152250289917,2.966927408549259,,1.0,0.9279593825340271,
12.061117172241211,1790071560.779965,,1284,,0.8149451613426208,5326.933253569,10000.0,-72.86405181884766,,1.3478789329528809,2.455160565631334,,1.0,0.9290706515312195,
11.735465049743652,1790071564.9319189,,1285,,0.8163899779319763,5331.067278435,10000.0,-72.7402114868164,,1.3574436902999878,2.5060780633781885,,1.0,0.9276197552680969,
11.991639137268066,1790071569.0659163,,1286,,0.8144755363464355,5335.23111739,10000.0,-72.15213012695312,,1.3514126539230347,3.0733257824290843,,1.0,0.9281627535820007,
11.878762245178223,1790071573.2297382,,1287,,0.8115842938423157,5339.369122144,10000.0,-72.56331634521484,,1.3365038633346558,2.659857244518548,,1.0,0.9267826080322266,
11.95849609375,1790071577.3677957,,1288,,0.8230953812599182,5343.689529164,10000.0,-71.9931411743164,,1.5071821212768555,2.585607896704453,,1.0,0.9274609088897705,
12.161420822143555,1790071581.6881473,,1289,,0.8157514929771423,5347.836199567,10000.0,-72.36582946777344,,1.3573310375213623,3.7013872935778864,,1.0,0.929257869720459,
12.102507591247559,1790071585.8348763,,1290,,0.817192018032074,5351.970769763,10000.0,-72.39736938476562,,1.3916831016540527,2.8569198466921946,,1.0,0.9277226328849792,
12.073390007019043,1790071589.9693992,,1291,,0.8133798241615295,5356.088104198,10000.0,-72.42367553710938,,1.3788423538208008,3.495457115975816,,1.0,0.9273095726966858,
12.283791542053223,1790071594.0867755,,1292,,0.814248263835907,5360.177696593,10000.0,-72.8094253540039,,1.3664838075637817,2.564023520093371,,1.0,0.9281684756278992,
12.201581001281738,1790071598.1763022,,1293,,0.8162647485733032,5364.266927232,10000.0,-73.53666687011719,,1.355471134185791,2.396281912622889,,1.0,0.9281217455863953,
11.924683570861816,1790071602.2655807,,1294,,0.8186924457550049,5368.411973339,10000.0,-73.59500885009766,,1.4359698295593262,2.5272884342369237,,1.0,0.9287277460098267,
11.686232566833496,1790071606.4106245,,1295,,0.8172510266304016,5372.667848495,10000.0,-72.53397369384766,,1.354332685470581,2.0493860755447852,,1.0,0.928872287273407,
11.182289123535156,1790071610.6664639,,1296,,0.8140296936035156,5376.755928937,10000.0,-72.9405288696289,,1.3817421197891235,2.6622438584822965,,1.0,0.9274227023124695,
11.571998596191406,1790071614.754533,,1297,,0.8117875456809998,5380.896039537,10000.0,-72.85765838623047,,1.370888113975525,2.845532421012514,,1.0,0.926401674747467,
11.859362602233887,1790071618.8946831,,1298,,0.8149240016937256,5384.997410719,10000.0,-73.08959197998047,,1.4238042831420898,3.4480196375751797,,1.0,0.9277510046958923,
11.744392395019531,1790071703.1769035,,1299,0.23987019163087084,0.8109988570213318,5466.811683621,10000.0,-73.32345581054688,0.002542030542201226,1.3611743450164795,2.530537037426902,0.5230944156646729,1.0,0.9273073673248291,
,1790071704.8104172,0.5959184765815735,1300,,,5468.537197125,,,,,,,,,10000.0
,1790071706.5359566,0.5951593518257141,1301,,,5470.072104706,,,,,,,,,10000.0
,1790071708.0708258,0.5962855815887451,1302,,,5471.621859488,,,,,,,,,10000.0
,1790071709.6205628,0.5925037860870361,1303,,,5473.173244937,,,,,,,,,10000.0
,1790071711.1719007,0.5935030579566956,1304,,,5474.710901775,,,,,,,,,10000.0
,1790071712.709672,0.5939199328422546,1305,,,5476.265692718,,,,,,,,,10000.0
,1790071714.2644374,0.5929666757583618,1306,,,5477.824990956,,,,,,,,,10000.0
,1790071715.8236852,0.590944230556488,1307,,,5479.379799319,,,,,,,,,10000.0
,1790071717.378541,0.5900006294250488,1308,,,5480.925309587,,,,,,,,,10000.0
,1790071718.924065,0.5878015756607056,1309,,,5482.474305141,,,,,,,,,10000.0
,1790071720.4730825,0.5900300145149231,1310,,,5484.03634244,,,,,,,,,10000.0
,1790071722.0351276,0.5864954590797424,1311,,,5485.761360195,,,,,,,,,10000.0
,1790071723.7601357,0.5846440196037292,1312,,,5487.296075834,,,,,,,,,10000.0
,1790071725.29485,0.5814476609230042,1313,,,5488.841973563,,,,,,,,,10000.0
,1790071726.8406897,0.5821035504341125,1314,,,5490.405368564,,,,,,,,,10000.0
,1790071728.404064,0.5809165835380554,1315,,,5491.945458901,,,,,,,,,10000.0
,1790071729.9442072,0.5804544687271118,1316,,,5493.512258767,,,,,,,,,10000.0
,1790071731.5110178,0.5775532722473145,1317,,,5495.229826425,,,,,,,,,10000.0
,1790071733.2285638,0.5782414078712463,1318,,,5496.786322825,,,,,,,,,10000.0
,1790071734.7849972,0.580427885055542,1319,,,5500.905856365,,,,,,,,,10000.0
12.188425064086914,1790071738.9044623,,1320,,0.8137205243110657,5505.051871587,10000.0,-73.73834228515625,,1.3970446586608887,3.059940019084709,,1.0,0.9269953370094299,
12.028251647949219,1790071743.050516,,1321,,0.8125065565109253,5509.190789542,10000.0,-73.6380615234375,,1.3945930004119873,2.393738904063412,,1.0,0.9282352328300476,
12.21908187866211,1790071747.1895099,,1322,,0.8134250640869141,5513.318630728,10000.0,-73.8331298828125,,1.3663400411605835,2.288596425106229,,1.0,0.927675724029541,
12.107809066772461,1790071751.317295,,1323,,0.811939537525177,5517.460966945,10000.0,-73.95071411132812,,1.3785183429718018,2.2832078965083644,,1.0,0.9262965321540833,
12.170039176940918,1790071755.4596128,,1324,,0.813991904258728,5521.592731987,10000.0,-73.60968017578125,,1.3658496141433716,2.851783229956953,,1.0,0.9273615479469299,
12.0626220703125,1790071759.5912812,,1325,,0.8127007484436035,5525.951891475,10000.0,-73.6816635131836,,1.3729428052902222,2.97772829849658,,1.0,0.9276096224784851,
12.315474510192871,1790071763.950541,,1326,,0.8141956925392151,5530.113932995,10000.0,-73.64948272705078,,1.3706876039505005,2.3262774129198234,,1.0,0.9282680749893188,
12.464786529541016,1790071768.112591,,1327,,0.8142452836036682,5534.246286219,10000.0,-73.05461120605469,,1.3488520383834839,2.4131939091738883,,1.0,0.9273422360420227,
12.368322372436523,1790071772.2449496,,1328,,0.813107967376709,5538.400987368,10000.0,-73.83433532714844,,1.3179680109024048,2.2613962971244157,,1.0,0.9277915954589844,
12.307622909545898,1790071776.3996305,,1329,,0.810171365737915,5542.531230478,10000.0,-73.54747772216797,,1.3585946559906006,2.9554792431927206,,1.0,0.9270592331886292,
12.500690460205078,1790071780.5299087,,1330,,0.8094433546066284,5546.679683894,10000.0,-73.66517639160156,,1.3215564489364624,2.9050730070736295,,1.0,0.9279205799102783,
12.346390724182129,1790071784.6783516,,1331,,0.8111636638641357,5550.808187778,10000.0,-73.2203140258789,,1.3397200107574463,2.4321460017771903,,1.0,0.9286036491394043,
12.109108924865723,1790071788.8068445,,1332,,0.8129174709320068,5555.096921219,10000.0,-74.00640869140625,,1.3634848594665527,2.5759713455774773,,1.0,0.927378237247467,
12.197470664978027,1790071793.095616,,1333,,0.8126073479652405,5559.222090466,10000.0,-73.58078002929688,,1.335971474647522,2.4921331343987636,,1.0,0.9274148344993591,
12.127755165100098,1790071797.220727,,1334,,0.8115923404693604,5563.352087155,10000.0,-73.33880615234375,,1.3303195238113403,2.4000509736307487,,1.0,0.9280714988708496,
12.078600883483887,1790071801.350759,,1335,,0.8139790296554565,5567.495306954,10000.0,-73.55850219726562,,1.3650797605514526,2.4224670761009444,,1.0,0.926166832447052,
12.133624076843262,1790071805.4938781,,1336,,0.8164123296737671,5571.619954842,10000.0,-73.19306945800781,,1.3665002584457397,2.774275848352381,,1.0,0.9275738000869751,
12.327310562133789,1790071809.6186182,,1337,,0.8187857270240784,5575.744079563,10000.0,-73.05148315429688,,1.3410550355911255,2.802492623057125,,1.0,0.9291629195213318,
12.501203536987305,1790071813.7427506,,1338,,0.8155106902122498,5579.894209231,10000.0,-73.06063842773438,,1.3483338356018066,2.7111068856839067,,1.0,0.9273295402526855,
12.643885612487793,1790071817.8928673,,1339,,0.8173167705535889,5584.213894659,10000.0,-73.47976684570312,,1.3406909704208374,2.6691318712619077,,1.0,0.9282834529876709,
12.85306167602539,1790071822.2125864,,1340,,0.8155103325843811,5588.346257006,10000.0,-74.01997375488281,,1.3414764404296875,2.988493490873972,,1.0,0.9279296398162842,
12.563050270080566,1790071826.3449624,,1341,,0.8170508742332458,5592.464105902,10000.0,-74.09126281738281,,1.3256832361221313,2.173181438795336,,1.0,0.9282098412513733,
12.686049461364746,1790071830.462761,,1342,,0.8155087828636169,5596.620356984,10000.0,-74.63504028320312,,1.330064058303833,2.434283094764737,,1.0,0.9265355467796326,
12.8508882522583,1790071834.6190257,,1343,,0.8168947696685791,5600.732931869,10000.0,-74.2953109741211,,1.3253291845321655,2.446544280279461,,1.0,0.9273898601531982,
12.827871322631836,1790071838.7315593,,1344,,0.8170770406723022,5604.883657068,10000.0,-74.16183471679688,,1.3338221311569214,3.1237000039313023,,1.0,0.928382933139801,
13.234703063964844,1790071842.8822665,,1345,,0.8123509287834167,5609.04687873,10000.0,-73.83528137207031,,1.320308804512024,2.868035607390239,,1.0,0.9266541004180908,
13.324551582336426,1790071847.0455248,,1346,,0.8149983882904053,5613.177880233,10000.0,-74.12670135498047,,1.3141790628433228,2.257352636998353,,1.0,0.9279947876930237,
13.573062896728516,1790071851.1765378,,1347,,0.8132993578910828,5617.554864066,10000.0,-73.2168960571289,,1.3129997253417969,2.5463487630513755,,1.0,0.9282176494598389,
13.74889850616455,1790071855.5534282,,1348,,0.8156124949455261,5621.719514166,10000.0,-73.93526458740234,,1.3372633457183838,2.6416257818502467,,1.0,0.9286065697669983,
13.780451774597168,1790071859.718156,,1349,,0.8152675628662109,5625.879057747,10000.0,-73.62403869628906,,1.3211145401000977,2.6167316426377614,,1.0,0.9260509610176086,
13.547901153564453,1790071863.8776789,,1350,,0.8179545402526855,5630.031085709,10000.0,-73.37833404541016,,1.3999537229537964,2.8292122490981213,,1.0,0.9284728169441223,
12.885807991027832,1790071868.0297544,,1351,,0.8163022398948669,5634.176333908,10000.0,-73.0685806274414,,1.4456672668457031,2.596505078998136,,1.0,0.9259545207023621,
12.168030738830566,1790071872.174982,,1352,,0.8171212077140808,5638.316514293,10000.0,-72.69884490966797,,1.384383201599121,3.086735462921956,,1.0,0.9280910491943359,
12.216814041137695,1790071876.3151352,,1353,,0.8155356645584106,5642.456325736,10000.0,-73.32111358642578,,1.3773983716964722,2.5432142115610215,,1.0,0.9268077611923218,
12.602564811706543,1790071880.4550037,,1354,,0.8131653070449829,5646.747120065,10000.0,-73.18571472167969,,1.3464933633804321,2.195001739150262,,1.0,0.9272493124008179,
12.71990966796875,1790071884.7457561,,1355,,0.8148467540740967,5650.891651079,10000.0,-73.09614562988281,,1.3446054458618164,3.381154007849174,,1.0,0.929337739944458,
12.792611122131348,1790071888.890285,,1356,,0.8161094188690186,5655.027764086,10000.0,-73.22779083251953,,1.416488528251648,2.5766847832581408,,1.0,0.9276880621910095,
12.747281074523926,1790071893.0263193,,1357,,0.8181954026222229,5659.168551605,10000.0,-72.955322265625,,1.3616031408309937,3.0660514751003367,,1.0,0.9282839298248291,
12.465319633483887,1790071897.1672125,,1358,,0.8148729205131531,5663.29022248,10000.0,-72.70218658447266,,1.38657546043396,2.7515053706765054,,1.0,0.9270727634429932,
12.62387466430664,1790071901.2888658,,1359,,0.8131142258644104,5667.432402832,10000.0,-72.42826080322266,,1.3822380304336548,2.478508423592124,,1.0,0.9278261661529541,
12.348715782165527,1790071905.4310591,,1360,,0.819327712059021,5671.558627274,10000.0,-72.43002319335938,,1.3780508041381836,2.2994419500743564,,1.0,0.9292647838592529,
12.313654899597168,1790071909.5572696,,1361,,0.8131417632102966,5675.881491254,10000.0,-72.17943572998047,,1.3960407972335815,2.2370310991804967,,1.0,0.9257201552391052,
12.893420219421387,1790071913.8801115,,1362,,0.8160560131072998,5680.016637817,10000.0,-72.4624252319336,,1.3761805295944214,2.7434542455370585,,1.0,0.9284861087799072,
12.534568786621094,1790071918.0152621,,1363,,0.8162566423416138,5684.161719614,10000.0,-71.61969757080078,,1.385543704032898,2.6202411098649185,,1.0,0.928379237651825,
11.881853103637695,1790071922.1603653,,1364,,0.8170089721679688,5688.293613803,10000.0,-71.9814224243164,,1.3614076375961304,2.281954416407354,,1.0,0.9286043047904968,
12.437431335449219,1790071926.2922766,,1365,,0.8186432123184204,5692.454888387,10000.0,-72.51220703125,,1.3505767583847046,2.550893437150866,,1.0,0.9287189245223999,
12.545616149902344,1790071930.453416,,1366,,0.8182910084724426,5696.607733587,10000.0,-72.46137237548828,,1.3704593181610107,2.3261544422468883,,1.0,0.9282182455062866,
12.353099822998047,1790071934.6063938,,1367,,0.815906286239624,5700.752569209,10000.0,-72.10978698730469,,1.355825662612915,2.2197462397075527,,1.0,0.9297687411308289,
12.796913146972656,1790071938.7511709,,1368,,0.816346287727356,5704.903133267,10000.0,-72.2038345336914,,1.3748174905776978,2.412287768437199,,1.0,0.9287602305412292,
12.9601469039917,1790071942.9017618,,1369,,0.8106498718261719,5709.233898776,10000.0,-72.40930938720703,,1.3778156042099,2.3399202718478205,,1.0,0.927573561668396,
12.673791885375977,1790071947.2324939,,1370,,0.8179327249526978,5713.371561268,10000.0,-72.2553939819336,,1.3715397119522095,2.703581187773874,,1.0,0.9283999800682068,
12.125896453857422,1790071951.3701804,,1371,,0.8146250247955322,5717.484055868,10000.0,-71.03617858886719,,1.4083644151687622,2.3653834262133486,,1.0,0.9270593523979187,
11.901958465576172,1790071955.4827378,,1372,,0.8172814249992371,5721.610936521,10000.0,-71.93696594238281,,1.3798502683639526,2.6427544748572056,,1.0,0.9270721673965454,
12.156624794006348,1790071959.6095767,,1373,,0.8161380290985107,5725.738910041,10000.0,-72.48475646972656,,1.3836947679519653,1.9685641963236908,,1.0,0.9285220503807068,
12.292448997497559,1790071963.7375154,,1374,,0.8163509964942932,5729.875141435,10000.0,-72.81836700439453,,1.3850433826446533,3.595492379502033,,1.0,0.9272472858428955,
12.456521034240723,1790071967.8736312,,1375,,0.8158206343650818,5733.996881577,10000.0,-72.91279602050781,,1.3702083826065063,3.0091374116593643,,1.0,0.9282822608947754,
